"","id","Veg.Type","BURNID","OzCBI","preNBR","preNDVI","preNIR","prei35","preNDWI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"80","PHS183-JH04","Northern Jarrah Forest","PHS183",2,0.543118714290488,0.703201062103555,335.333333333333,741.666666666667,0.25268525550613,0.164403469803431,82.6666666666667,6.83333333333326,0.0506440806823714,0.141881130469988,0.106470744951092,"H","U",-3
"81","PHS183-JL02","Northern Jarrah Forest","PHS183",2,0.495507060333761,0.646177758937403,417.333333333333,866.666666666667,0.192059756471912,0.0909973234017489,205.333333333333,230.833333333333,-0.0455424982973237,0.0392274513681547,0.0608064778401073,"H","U",-3
"82","PHS183-JL01","Northern Jarrah Forest","PHS183",2.1,0.601986520042568,0.671560764959901,443.666666666667,863.833333333333,0.274985883681536,0.456186565819634,117.666666666667,90.6666666666667,0.23468807610623,0.418087561189239,0.284585403629919,"VH","VH",0
"83","PHS183-JU05","Northern Jarrah Forest","PHS183",2.1,0.390203771674472,0.590501013611353,471.333333333333,1019.16666666667,0.077602276071814,0.171685253155953,114.333333333333,81.3333333333333,0.0471318379841125,0.126391578565489,0.123407696738279,"VH","H",-1
"84","PHS183-HH04","Northern Jarrah Forest","PHS183",2.2,0.604654011022658,0.680389893548801,415.333333333333,768.166666666667,0.321565462981642,0.505518271317523,-101,-324.666666666667,0.353195295635971,0.470049117963919,0.314836364401789,"VH","VH",0
"85","PHS183-JM04","Northern Jarrah Forest","PHS183",2.3,0.655731662366384,0.697015489233094,401,765,0.330962962962963,0.410467965489784,61.3333333333333,-53,0.182930982190841,0.335057967057967,0.247757663364443,"VH","VH",0
"86","PHS183-JL03","Northern Jarrah Forest","PHS183",2.3,0.48109153416416,0.609385944431473,557.666666666667,1083.33333333333,0.176279863481229,0.474334777407403,49.9999999999999,-73,0.303453268217971,0.374588856563473,0.320044185175721,"VH","VH",0
"87","PHS167-GWU3","Northern Jarrah Forest","PHS167",0.5,0.337880854934061,0.601742207703825,365.75,830.875,0.0632453921214312,0.103269937396314,180.5,171.625,0.0193082665054622,0.051346296452702,0.0771315363990324,"L","H",2
"88","PHS167-GWU2","Northern Jarrah Forest","PHS167",1,0.433774834437086,0.630680391664574,490.333333333333,1091.66666666667,0.122343182996371,0.0336180126911373,220.666666666667,281,-0.0675285162447615,-0.0335528144143528,0.0234308630763843,"M","H",1
"89","PHS167-GWL3","Northern Jarrah Forest","PHS167",1.2,0.405507355714825,0.641650756351887,406.666666666667,930.833333333333,0.122965641952984,0.26307412129346,84.6666666666667,124.666666666667,0.173691228527267,0.155628958535898,0.187040700657949,"M","VH",2
"90","PHS167-GHU1","Northern Jarrah Forest","PHS167",1.3,0.141988710377768,0.527293844367015,407,973.5,-0.0788091068301226,0.0563650317308337,162.666666666667,143.833333333333,0.0982585939031931,0.0288832008621851,0.0493137256904353,"M","H",1
"91","PHS167-GWM3","Northern Jarrah Forest","PHS167",1.5,0.195051546391753,0.548628428927681,422.333333333333,1051.16666666667,-0.0738255033557047,0.361585410933585,107.333333333333,82.0000000000001,0.21580477959027,0.244207283529541,0.302315909397397,"H","VH",1
"92","PHS167-GWL2","Northern Jarrah Forest","PHS167",1.7,0.293326774881128,0.562392710946785,552.333333333333,1183.41666666667,0.0415951406311898,0.171097049299447,166,145.666666666667,0.00981924398568379,0.0774092658487645,0.132189994536087,"H","VH",1
"93","PHS167-GHLM1","Northern Jarrah Forest","PHS167",1.8,0.409020217729393,0.653284671532847,380,881.5,0.134272300469484,0.27522991562226,25.5,46,0.170959226017217,0.180202657230859,0.195195722842522,"H","VH",1
"94","PHS167-GWH3","Northern Jarrah Forest","PHS167",2.3,0.414998036906164,0.642412274039192,392.333333333333,894.166666666667,0.126954346466542,0.753668416300525,160.666666666667,20.5,0.356020940254493,0.504874467039262,0.532252444323459,"VH","VH",0
"95","PHS167-GHH1","Northern Jarrah Forest","PHS167",2.3,0.386179627188853,0.610236220472441,445.5,974.25,0.100942126514132,0.502571332955465,67.75,147.125,0.292403263361831,0.331873492605556,0.362297227485913,"VH","VH",0
"96","PHS167-ub148","Northern Jarrah Forest","PHS167",0,0.429485129517109,0.609650702196615,542,1155,0.116662503122658,-0.00407298234326381,281,211,-0.00374215494624208,0.00875324499880761,-0.00284727345934643,"U","H",3
