"","id","Veg.Type","BURNID","OzCBI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"138","WTN028-YHH6","Northern Jarrah Forest","WTN028",2.14,0.401226680296448,19,-6.5,0.26099706744868,0.184883720930233,0.30784838878624,"H","H",0
"139","WTN028-YNJL4","Northern Jarrah Forest","WTN028",2.16,0.282017687520472,21,-8.5,0.256585365853659,0.19649472784269,0.192356971644438,"H","H",0
"140","WTN028-YNJM12","Northern Jarrah Forest","WTN028",2.2,0.469179966978536,30,-5,0.34502478078536,0.287878787878788,0.321902551696039,"H","H",0
"141","WTN028-YNJM8","Northern Jarrah Forest","WTN028",2.2,0.441308089500861,26,-2.5,0.325,0.245833333333333,0.300030073217167,"H","H",0
"142","WTN028-YNJH6","Northern Jarrah Forest","WTN028",2.21,0.507239886550231,29,-8,0.345926077190116,0.3277096928219,0.339233513955046,"H","H",0
"143","WTN028-YHM9","Northern Jarrah Forest","WTN028",2.26,0.548089591567852,9,-16,0.341666666666667,0.231166150670795,0.429415365431444,"H","H",0
"144","WTN028-YNJM4","Northern Jarrah Forest","WTN028",2.33,0.259456430372653,17,-9,0.236300285080773,0.196319907273254,0.174205245007637,"H","H",0
"145","WTN028-YNJM6","Northern Jarrah Forest","WTN028",2.34,0.28858024691358,24,-2,0.247851949768672,0.192885375494071,0.209724016652311,"H","H",0
"146","WTN028-YHH4","Northern Jarrah Forest","WTN028",2.34,0.608058608058608,20,-7.5,0.307065217391304,0.288499025341131,0.515091242517989,"H","H",0
"147","WTN028-YHM7","Northern Jarrah Forest","WTN028",2.36,0.410497119692767,10,-12,0.269561815336463,0.142146657413833,0.352724180140859,"H","H",0
"148","WTN028-YNJM1","Northern Jarrah Forest","WTN028",2.36,0.407729468599034,29,4,0.298985801217039,0.212406015037594,0.286483349003927,"H","H",0
"149","WTN028-YNJL1","Northern Jarrah Forest","WTN028",2.37,0.351258581235698,28,-2,0.287433155080214,0.218527971304408,0.240997147284582,"H","H",0
"150","WTN028-YHM7a","Northern Jarrah Forest","WTN028",2.37,0.308528584817245,11,-3,0.161904761904762,0.0803395183576786,0.287494094232041,"H","H",0
"151","WTN028-YNJM2","Northern Jarrah Forest","WTN028",2.38,0.5,30,-3,0.341269841269841,0.328666175386883,0.33311125916056,"H","H",0
"152","WTN028-YHL4","Northern Jarrah Forest","WTN028",2.39,0.589473684210526,19,-6,0.295580918934738,0.251332354985711,0.490819054296858,"H","H",0
"153","WTN028-YEJM1","Northern Jarrah Forest","WTN028",2.39,0.374303405572755,21,-7.5,0.314598798161895,0.250511790128137,0.248395904857588,"H","H",0
"154","WTN028-YHL6a","Northern Jarrah Forest","WTN028",2.4,0.317727090836335,16,2.5,0.223239436619718,0.0648275862068965,0.288046540194646,"H","H",0
"155","WTN028-YNJH12","Northern Jarrah Forest","WTN028",2.4,0.488888888888889,31,0.5,0.305882352941176,0.269336708106901,0.343508470606605,"H","H",0
"156","WTN028-YNJM7","Northern Jarrah Forest","WTN028",2.41,0.405448717948718,29,4,0.283724340175953,0.192109777015437,0.299187345676092,"H","H",0
"157","WTN028-YEJM10","Northern Jarrah Forest","WTN028",2.43,0.375618811881188,21,-4.5,0.197492163009404,0.15528146742568,0.315879967693858,"H","H",0
"158","WTN028-YEJM4","Northern Jarrah Forest","WTN028",2.44,0.533950617283951,26,-6,0.357206012378426,0.308041165184022,0.354272982691819,"H","H",0
"159","WTN028-YEJM3","Northern Jarrah Forest","WTN028",2.45,0.489261012013105,27,1.5,0.314185814185814,0.247566574839302,0.345612609922939,"H","H",0
"160","WTN028-YNJM5","Northern Jarrah Forest","WTN028",2.46,0.431506849315068,25,-6.5,0.349206349206349,0.295519382446719,0.287479579823497,"H","H",0
"161","WTN028-YHH7","Northern Jarrah Forest","WTN028",2.47,0.684090909090909,33,-1.5,0.39360929557008,0.345094086021505,0.485139578363742,"H","H",0
"162","WTN028-YHM9b","Northern Jarrah Forest","WTN028",2.48,0.529411764705882,8,-16,0.351501668520578,0.19484432541011,0.428224770423943,"H","H",0
"163","WTN028-YNJH4","Northern Jarrah Forest","WTN028",2.5,0.477461958082113,26,-11.5,0.362007168458781,0.331468531468531,0.325664454380833,"H","H",0
"164","WTN028-YEJH3","Northern Jarrah Forest","WTN028",2.5,0.596743295019157,33,3.5,0.339506172839506,0.279612316665237,0.425243200886799,"H","H",0
"165","WTN028-YEJH1","Northern Jarrah Forest","WTN028",2.5,0.676470588235294,36,-2,0.425365853658537,0.391155165840641,0.442018680093785,"H","H",0
"166","WTN028-YNJH2","Northern Jarrah Forest","WTN028",2.5,0.656760227481196,30,-3,0.386666666666667,0.349872122762148,0.446971958502524,"H","H",0
"167","WTN028-YNJH8","Northern Jarrah Forest","WTN028",2.52,0.563888888888889,28,-3,0.34,0.303132304815334,0.395434003428393,"VH","H",-1
"168","WTN028-YNJH5","Northern Jarrah Forest","WTN028",2.53,0.620879120879121,30,-14.5,0.426957831325301,0.455071477195371,0.388963978952344,"VH","H",-1
"169","WTN028-YEJM6","Northern Jarrah Forest","WTN028",2.54,0.576489533011272,32,-7,0.365914786967419,0.356043956043956,0.414054250359406,"VH","H",-1
"170","WTN028-YEJL10","Northern Jarrah Forest","WTN028",2.55,0.290642347343378,18,-5,0.195874713521772,0.133236634894322,0.260342487112514,"VH","H",-1
"171","WTN028-YHM3b","Northern Jarrah Forest","WTN028",2.57,0.50498974709501,16,-8,0.296969696969697,0.175920514319112,0.413323240816733,"VH","H",-1
"172","WTN028-YHM3","Northern Jarrah Forest","WTN028",2.57,0.463036963036963,10,-11.5,0.234554401312192,0.169950738916256,0.414208745121765,"VH","H",-1
"173","WTN028-YHM6","Northern Jarrah Forest","WTN028",2.57,0.407587798000513,14,-9.5,0.285422204048252,0.166184373708144,0.312998225752825,"VH","H",-1
